DateTime,AddedIPs,RemovedIPs
1579085564,0,1
1579284998,1,0
1579347624,1,0
1579372831,0,1
1579431379,0,1
1579568431,1,0
1579652890,0,1
1579662757,1,0
1579747937,0,1
1579789213,1,0
1579873957,0,1
1579920726,1,0
1579967058,1,0
1579972821,1,0
1579991060,1,0
1580008581,0,1
1580053231,0,1
1580058979,0,1
1580075319,0,1
1580122337,1,0
1580208506,0,1
1580270691,1,0
1580356106,0,1
1580379144,1,0
1580465314,0,1
1580574969,1,0
1580657298,1,0
1580663176,0,1
1580693287,1,0
1580740596,1,0
1580742775,0,1
1580770117,1,0
1580779706,0,1
1580827468,0,1
1580846751,1,0
1580856267,0,1
1580931867,0,1
1580986109,1,0
1581009373,1,0
1581063877,1,0
1581073700,0,1
1581095316,0,1
1581148334,0,1
1581165376,1,0
1581237865,1,0
1581254413,1,1
1581276496,1,0
1581324728,0,1
1581340414,0,1
1581360731,0,1
1581373209,1,0
1581460090,1,1
1581542900,0,1
1581568912,1,0
1581600489,1,0
1581624733,1,0
1581657372,1,1
1581688092,0,1
1581693851,1,0
1581710184,0,1
1581741633,0,1
1581778105,0,1
1581804065,1,0
1581889938,0,1
1582300111,1,0
1582386015,0,1
1582427825,1,0
1582452745,1,0
1582513701,0,1
1582537726,1,0
1582539636,0,1
1582607064,1,0
1582622414,0,1
1582660094,1,0
1582689196,1,0
1582692998,0,1
1582748170,0,1
1582775311,0,1
1582915926,1,0
1583001612,0,1
1583227474,1,0
1583312179,0,1
1583522408,1,0
1583607391,0,1
1583821455,1,0
1583905936,0,1
1583941717,1,0
1584027856,0,1
1584274811,1,0
1584301707,1,0
1584361216,0,1
1584387618,0,1
1584645380,1,0
1584659780,1,0
1584688822,1,0
1584732251,0,1
1584747611,0,1
1584772094,0,1
1584815052,1,0
1584858507,1,0
1584901693,0,1
1584942971,0,1
1584958580,1,0
1585044042,0,1
1585066583,1,0
1585081946,1,0
1585083862,1,0
1585154914,0,1
1585167374,0,2
1585215385,1,0
1585301056,0,1
1585396103,1,0
1585455625,1,0
1585469294,1,0
1585473132,2,0
1585508669,0,1
1585542767,0,1
1585556408,0,1
1585558359,0,1
1585566972,1,1
1585600431,1,0
1585654104,0,1
1585684894,0,1
1585705220,1,0
1585791152,0,1
1585854985,1,0
1585858808,1,0
1585860733,1,0
1585885930,1,0
1585896494,1,0
1585942816,0,1
1585944743,0,1
1585946674,0,1
1585970888,0,1
1585980734,1,0
1585982665,0,1
1586051288,1,0
1586066912,0,1
1586137211,1,0
1586173927,0,1
1586224330,1,1
1586247622,1,0
1586310016,1,1
1586311960,1,0
1586335211,0,1
1586342914,1,0
1586366172,1,0
1586396179,0,1
1586400027,0,1
1586421405,1,0
1586423319,1,0
1586425234,1,0
1586429098,0,1
1586452342,0,1
1586454270,1,0
1586456177,1,0
1586509457,0,2
1586511377,0,1
1586541134,0,1
1586594901,1,1
1586679889,0,1
1586686591,1,0
1586698086,1,0
1586704825,1,0
1586723050,1,0
1586760738,1,0
1586773214,0,1
1586783785,0,1
1586789543,1,0
1586791711,0,1
1586808976,0,1
1586816653,1,0
1586825295,1,0
1586829127,1,0
1586837781,1,0
1586845688,1,0
1586848571,0,1
1586856494,1,0
1586862282,1,0
1586875943,0,1
1586900896,1,0
1586902822,0,1
1586910491,0,1
1586915301,0,1
1586925611,0,1
1586931371,0,1
1586935255,1,0
1586942939,0,1
1586947697,0,1
1586987049,0,1
1586994729,1,0
1587021868,0,1
1587041293,1,0
1587077769,1,0
1587082592,0,1
1587119047,1,0
1587127694,0,1
1587163456,0,1
1587169215,1,0
1587173062,1,0
1587182661,1,0
1587205690,0,1
1587228747,1,0
1587234493,1,0
1587255622,0,1
1587259462,0,1
1587268103,0,1
1587315409,0,1
1587319229,0,1
1587373067,1,0
1587409696,1,0
1587430413,1,0
1587432252,1,0
1587436231,1,0
1587471869,1,0
1587478582,1,0
1587494189,0,1
1587496111,0,1
1587516491,0,1
1587518442,0,1
1587522254,0,1
1587558057,0,1
1587562092,0,1
1587579412,1,0
1587664343,0,1
1587748093,1,0
1587767575,1,0
1587835941,0,1
1587853464,0,1
1587856570,1,0
1587879850,1,0
1587891368,1,0
1587929055,1,0
1587934880,1,0
1587944423,0,1
1587952337,1,0
1587967275,0,1
1587978973,0,1
1587986654,1,0
1588015462,0,1
1588019292,1,0
1588022172,0,1
1588038514,0,1
1588073090,0,1
1588094426,1,0
1588105951,0,1
1588179150,0,1
1588185888,1,0
1588230076,1,0
1588267213,1,0
1588272971,0,1
1588287131,1,0
1588300814,1,0
1588316212,0,1
1588333700,1,0
1588353140,0,1
1588374504,0,1
1588418667,0,1
1588494263,0,1
1588499773,1,0
